t,accel_raw,gyro_raw,kalman_angle
1.0799999,-5.7384644,30.243902,4.0506134
1.083,-8.410492,28.47561,4.428711
1.086,-21.316818,19.146341,0.15834808
1.0889999,-16.030472,-0.36585367,-4.1008606
1.0919999,-9.142036,-23.59756,-8.40683
1.0949999,-30.936188,-33.963417,-18.588593
1.0979999,-44.023056,-72.0122,-34.363106
1.101,-39.959137,-84.14635,-46.508682
1.104,-15.642998,-96.03659,-50.661102
1.1069999,4.28244,-98.597565,-48.862442
1.1099999,8.757797,-108.35366,-47.6053
1.1129999,-0.40921783,-82.256096,-45.74814
1.1159999,-5.560463,-74.63415,-44.748657
1.119,-5.1039658,-59.634148,-41.984024
1.122,1.5322037,-39.268295,-35.62165
1.1249999,5.9186325,-7.0731707,-25.682465
1.1279999,20.959251,4.5731707,-12.933098
1.1309999,31.182278,20.42683,1.1728668
1.134,24.608276,44.69512,12.972786
1.1399999,-24.788063,39.634148,12.394241
1.1429999,-21.83464,20.792683,6.1253586
1.1459999,-9.800743,17.37805,4.193039
1.1489999,-18.544884,18.780489,0.663208
1.152,-20.09156,7.1341467,-3.829979
1.155,-0.8413315,-5.0,-3.6763916
1.1579999,-3.1293488,-14.207317,-5.3292923
1.1609999,-32.771538,-24.634148,-15.602982
1.1639999,-44.358353,-37.743904,-27.8852
1.1669999,-39.406433,-56.707317,-38.085236
1.17,-19.968147,-70.426834,-42.303192
1.173,-0.8783951,-74.02439,-40.902634
1.1759999,3.4951935,-65.243904,-37.610794
1.1789999,-1.7564774,-55.0,-35.24362
1.1819999,-8.56469,-46.82927,-34.22937
1.185,-9.569412,-42.073174,-33.13665
1.188,-6.144058,-31.95122,-30.149315
1.1909999,-5.631958,-28.414635,-27.35743
1.1939999,-4.0186615,7.0731707,-20.36261
1.1969999,9.454147,24.87805,-9.416344
1.1999999,29.064697,42.5,6.0280685
1.203,29.775574,73.78049,21.607475
1.206,-5.641365,88.90244,25.815842
1.2089999,-35.848015,78.29269,19.704758
1.2119999,-32.18538,61.707317,14.032944
1.2149999,-31.319008,49.02439,8.453049
1.2179999,-36.18528,32.80488,0.9974594
1.221,-17.58825,12.073171,-2.3022614
1.2239999,-3.4496841,-9.45122,-3.7920074
1.2269999,-22.833344,-27.317074,-12.216484
1.2299999,-37.72322,-43.048782,-24.325615
1.2329999,-39.75032,-43.109756,-33.814644
1.236,-29.42929,-51.95122,-39.263565
1.239,-22.238976,-67.86585,-43.440247
1.2419999,-8.434181,-74.32927,-43.750916
1.2449999,0.8488846,-67.86585,-40.738983
1.2479999,1.1086655,-53.59756,-36.630676
1.2509999,-6.58004,-38.292683,-33.651985
1.254,-1.7230759,-25.609756,-28.571564
1.257,5.8862915,-12.378049,-21.15007
1.2599999,5.3814926,26.95122,-10.796288
1.2629999,-3.4710922,35.0,-4.425865
1.2659999,6.4198303,35.182926,2.8854828
1.2689999,14.00119,47.560978,11.840294
1.272,8.971092,58.963417,18.598793
1.2749999,-7.1696625,57.92683,19.256393
1.2779999,-26.330254,46.463417,13.290955
1.287,-2.7396393,10.060976,19.17994
1.29,-11.154114,-19.573172,8.797279
1.2929999,-37.775284,-44.02439,-8.925781
1.2959999,-50.823486,-57.987804,-27.20514
1.2989999,-41.27185,-62.2561,-38.77266
1.3019999,-34.522705,-70.0,-46.549774
1.305,-14.590271,-82.621956,-48.70781
1.308,1.931572,-83.96342,-46.16664
1.3109999,-0.07662201,-73.23171,-43.446915
1.3139999,-8.687103,-63.170734,-42.40146
1.3169999,-11.829376,-57.865856,-41.772964
1.3199999,-3.9814682,-47.134148,-37.898422
1.323,4.6878357,-30.54878,-30.665878
1.3259999,2.4504852,2.4390244,-21.709183
1.3289999,-3.220131,21.524391,-14.139618
1.3319999,1.1394272,27.195122,-6.6860123
1.3349999,6.6652145,38.780487,1.7374802
1.3379999,4.0496826,44.207317,7.9731827
1.341,-4.6104736,45.182926,10.449951
1.3439999,-11.426071,40.85366,9.954124
1.3469999,-17.953392,35.060978,7.149658
1.3499999,-32.61151,31.585367,0.8132858
1.356,-11.179108,18.170732,2.9982758
1.3589998,-9.089783,12.804878,1.4880142
1.3619999,-30.55259,-3.1707318,-7.253578
1.3649999,-43.20166,-30.914635,-20.539795
1.3679999,-40.792465,-49.817074,-32.13719
1.3709999,-30.284187,-54.32927,-38.545883
1.374,-32.884796,-58.719513,-44.519745
1.3769999,-27.424377,-62.621952,-48.00882
1.3799999,-15.747276,-64.69512,-47.80771
1.3829999,-10.246231,-62.743904,-45.97667
1.3859999,-11.013702,-56.463417,-44.024338
1.3889999,-8.556297,-48.35366,-40.9093
1.392,-4.6659775,-28.414635,-35.057816
1.3949999,7.526802,-5.4268293,-24.6316
1.4009999,14.37413,74.87805,-5.419319
1.4039999,-36.6447,106.46342,-0.013130188
1.4099998,-59.9731,51.341465,0.9234085
1.4129999,-2.7737198,40.30488,5.096245
1.4159999,5.6595383,38.59756,10.162567
1.4189999,-6.3798523,39.634148,10.901611
1.425,-12.347931,30.97561,12.536575
1.4279999,-26.15097,11.219512,3.8913956
1.4309999,-43.70468,-21.890244,-11.284027
1.4339999,-53.53041,-31.585367,-26.297508
1.4369999,-56.174667,-61.646343,-41.907272
1.4399999,-30.593285,-65.30488,-47.24489
1.443,-11.432762,-53.963417,-44.755035
1.4459999,3.2679138,-42.621952,-37.64041
1.4489999,7.735817,-27.865854,-29.33989
1.4519999,-2.0438766,-17.743902,-24.465477
1.4549999,-16.77623,-14.695123,-24.314201
1.458,-23.658958,-14.3902445,-25.957626
1.4609998,-14.416435,-2.9268293,-23.306572
1.4639999,3.0650253,24.87805,-13.256058
1.4669999,19.56791,49.390244,1.5916748
1.4699999,25.833534,70.121956,16.837189
1.4729999,23.755905,95.36585,30.775223
1.476,-2.047142,107.80488,35.934566
1.4789999,-50.28238,95.97561,25.671646
1.4819999,-72.13953,75.243904,9.750694
1.4849999,-57.50621,21.646341,-5.018112
1.4879999,-19.0616,-1.402439,-8.845566
1.4909999,7.8340836,-8.841464,-5.609894
1.4939998,6.3449936,-6.280488,-3.280182
1.4969999,-6.547241,-9.146341,-5.2824326
1.4999999,-23.023056,-11.341464,-11.336517
1.5029999,-24.11753,-10.426829,-15.981712
1.5059999,-20.124329,-13.04878,-18.70845
1.509,-10.223938,-10.914635,-17.87246
1.5119998,-0.41993713,-3.4756098,-13.753281
1.5149999,6.584877,6.585366,-7.603134
1.5179999,9.233505,23.47561,-0.21909332
1.5209999,3.83638,40.182926,5.9565887
1.5239999,-3.9302902,46.95122,9.357971
1.527,-25.377449,50.121952,6.6847534
1.5299999,-57.903442,43.780487,-4.5766296
1.5329999,-55.508728,30.365854,-13.983818
1.5359999,-22.568909,13.47561,-14.499374
1.5389999,3.2546234,9.45122,-8.660591
1.5419999,2.009781,16.40244,-3.7847672
1.5449998,-6.4315186,19.756098,-1.9540863
1.5479999,-4.533989,22.987806,0.30464172
1.5509999,-4.872528,29.085367,2.6611404
1.5539999,-8.212944,30.731709,3.7417145
1.5569999,-14.727989,29.512196,2.6871414
1.56,-15.915573,24.939026,1.0164566
1.5659999,-8.650078,23.109756,3.7990646
1.5689999,-7.6808777,25.670732,4.077568
1.5719999,-8.663025,24.45122,3.8722916
1.5749999,-10.198975,21.280489,2.917015
1.578,-13.017349,17.134148,0.94893646
1.5809999,-16.432884,9.329268,-2.388527
1.5839999,-15.679207,15.060976,-3.9313736
1.5869999,-16.491646,-6.646342,-8.042587
1.5899999,-15.086243,-10.182927,-11.165337
1.5929999,-10.730843,-8.536586,-12.129562
1.5959998,-6.7306976,-2.1341465,-10.986053
1.5989999,-6.3736115,3.1097562,-9.381081
1.6019999,-6.2932816,5.365854,-7.886795
1.6049999,-6.489601,8.597561,-6.422493
1.611,-7.2256165,26.09756,-2.4889755
1.6169999,12.481537,77.19512,13.693817
1.6199999,23.546806,104.14635,29.504562
1.6229999,22.735535,122.19512,43.275913
1.6259999,10.547646,132.01219,51.527554
1.6289998,-17.77314,133.71951,50.461964
1.6319999,-42.775238,122.2561,41.69881
1.6349999,-49.339767,90.79269,29.509018
1.6379999,-35.617775,52.5,19.206223
1.6409999,-3.6924438,15.853659,15.253334
1.6439999,-11.477592,-7.1341467,7.3798447
1.6469998,-39.34436,-21.09756,-7.480194
1.6499999,-42.464203,-19.634148,-19.094406
1.6529999,-38.690277,-20.0,-26.744186
1.6559999,-15.558601,-30.182928,-27.664223
1.6589999,1.7514114,-31.646341,-24.01789
1.662,0.6584015,-15.609756,-19.568626
1.6649998,-1.1465378,-7.1341467,-15.672256
1.6679999,-0.84264374,4.634146,-11.216606
1.6709999,1.9097824,18.59756,-5.43029
1.6769999,0.80062866,62.743904,5.9179153
1.6799998,9.111107,83.71951,17.390594
1.6829998,21.385399,90.54878,29.939964
1.6859999,19.877235,109.81708,41.273327
1.6889999,-3.2693024,121.28049,45.07499
1.6919999,-26.523445,115.67073,41.110104
1.6949999,-35.071693,90.85366,32.79553
1.6979998,-25.360474,69.57317,26.47438
1.7009999,-18.87143,46.341465,20.539375
1.7069999,-20.86644,-5.97561,13.330505
1.7099999,-35.347794,-10.121951,-0.64995575
1.7129999,-40.947098,-11.341464,-12.601219
1.7159998,-19.77481,-25.731709,-17.747108
1.7189999,-0.6026993,-28.658537,-16.925812
1.7219999,5.2961884,-17.195122,-13.323845
1.7249999,3.018753,-1.2804878,-9.2317505
1.7279999,-0.46032715,3.0487804,-6.5629272
1.7309998,-4.2189865,15.792684,-3.949997
1.7339998,1.6302567,27.37805,0.97883606
1.7369999,4.4636993,49.7561,8.205261
1.7399999,1.1198044,74.14634,15.775673
1.7429999,2.8269272,89.451225,23.762344
1.7459999,10.290916,96.03659,32.449257
1.7489998,12.398537,106.21951,40.714745
1.7519999,3.0195694,114.7561,45.46503
1.7549999,-9.108261,112.80488,45.566833
1.7579999,-19.389122,107.31708,42.26374
1.7609999,-14.919563,94.87805,39.404972
1.7639998,-4.432785,88.96342,39.27251
1.7669998,-7.9505005,63.292683,34.99457
1.7699999,-27.114586,39.32927,23.790085
1.7729999,-40.355087,16.219513,9.117165
1.7759999,-44.73256,12.195122,-3.3842468
1.7789999,-30.82727,12.743903,-8.932991
1.7819998,-16.55674,17.560976,-8.703476
1.7849998,-2.4900208,30.609756,-3.2088013
1.7879999,3.4265976,50.609756,4.937477
1.7909999,2.6638184,70.30488,13.264168
1.7939999,6.998085,88.71951,22.890045
1.7969999,12.383751,103.04878,33.231262
1.7999998,10.333809,113.23171,41.636017
1.8029999,2.8951645,118.96342,46.638527
1.8059999,-0.36871338,118.10976,49.37687
1.8089999,3.6687393,116.097565,52.197254
1.8119999,10.154205,109.87805,55.181793
1.8149998,7.8417053,106.64635,56.373993
1.8179998,-16.623451,100.60976,50.1098
1.8209999,-26.36473,91.768295,41.814404
1.8239999,-19.042679,76.46342,35.643986
1.8269999,0.6177063,61.40244,34.292217
1.8299999,-0.2764206,53.65854,32.075035
1.8329998,-14.090553,48.59756,26.191002
1.8359998,-13.728767,33.59756,20.028198
1.8389999,5.871681,24.512196,19.4262
1.8419999,14.960213,33.23171,22.45816
1.8449999,12.350288,46.09756,25.654236
1.8479999,6.420128,45.73171,26.424534
1.8509998,4.1736298,47.012196,26.570755
1.8539999,-1.164566,46.09756,25.170647
1.8569999,-6.177803,45.0,22.68869
1.8599999,-7.017227,38.841465,19.851746
1.8629999,1.5263214,33.841465,19.345596
1.8659998,-1.6231613,39.268295,18.839668
1.8689998,-3.9629974,36.15854,17.460106
1.8719999,0.5682068,28.47561,16.644638
1.8749999,9.064491,23.719513,17.651863
1.8779999,1.6695175,16.40244,15.53878
1.8809999,-4.524063,12.682927,11.889046
1.8839998,-3.265686,8.902439,9.038033
1.8869998,3.380371,6.890244,8.406799
1.8899999,11.847412,9.02439,10.418442
1.8929999,10.596031,15.243903,12.369865
1.8959999,3.7462692,12.256098,11.647255
1.8989998,4.1903305,15.426829,11.631561
1.9019998,4.0546417,15.182927,11.553436
1.9049999,5.06308,11.95122,11.347748
1.9079999,4.1956406,11.097561,10.860939
1.9109999,6.589409,9.085366,10.869217
1.9139999,-1.2014542,10.54878,9.030273
1.9169998,-1.0140915,8.902439,7.5101547
1.9229999,6.556755,7.0731707,8.91465
1.9259999,-1.7550278,5.4268293,6.789604
1.9289999,2.4599915,5.7317076,6.3558884
1.9319999,6.643135,5.670732,7.1178894
1.9349998,11.234573,7.0731707,9.056374
1.9409999,4.291725,14.207317,10.201263
1.9439999,-0.70892334,11.95122,8.842285
1.9469999,9.821869,9.268292,10.241653
1.9499998,8.162964,9.085366,10.820526
1.9529998,10.385178,12.804878,12.300415
1.9559999,6.218445,12.987805,12.331512
1.9589999,8.8665085,15.914635,13.416641
1.9619999,13.299431,11.8902445,14.862984
1.9679998,0.6510925,13.841464,13.949608
1.9709998,-0.47756195,7.6219516,11.122826
1.9739999,7.138077,8.841464,11.172974
1.9769999,4.003372,9.146341,10.431541
1.9799999,4.5264664,6.7073174,9.709679
1.9829999,7.5480194,8.170732,10.149521
1.9859998,6.1979675,7.1341467,9.990997
1.9889998,7.116455,10.121951,10.492836
1.9919999,7.802559,10.731708,11.120132
1.9949999,4.1373596,6.4634147,10.085968
1.9979999,6.99662,3.292683,9.663712
2.001,10.915894,4.02439,10.466148
2.004,12.220459,1.5243902,11.081802
2.007,13.20755,0.85365856,11.709076
2.0099998,11.587044,1.8292683,11.87439
2.0129998,10.406136,2.987805,11.835991
2.0159998,2.3576508,7.4390244,10.275093
2.0189998,-0.44861603,6.890244,8.319641
2.0219998,2.9137802,4.2073174,7.4093704
2.0249999,8.12616,0.79268295,7.661171
2.0279999,10.6633835,0.24390244,8.439011
2.031,11.606819,-1.8292683,8.996613
2.034,7.3928833,-2.195122,8.263893
2.037,4.4013824,-4.1463413,6.6943665
2.04,3.0715714,-8.231708,4.6681213
2.0429997,3.8146744,-8.109756,3.37928
2.0489998,17.859436,-4.2073174,5.7688293
2.0519998,19.016289,0.42682928,9.241005
2.0549998,11.748917,5.8536587,10.603348
2.0579998,8.619896,7.1341467,10.957603
2.0609999,6.5319214,7.7439027,10.75264
2.064,8.950203,7.5609756,11.208183
2.067,9.318626,12.134147,12.222122
2.07,3.7753677,15.792684,11.991547
2.073,0.96660614,30.731709,12.987122
2.076,6.7988205,12.621951,12.941948
2.0789998,4.341919,14.756098,12.539131
2.0819998,-4.0051575,5.97561,8.949364
2.0849998,0.8511276,-0.9756098,6.6777573
2.0879998,2.949707,-5.914634,4.9176483
2.0909998,4.609619,-7.012195,3.909584
2.0939999,13.300934,-6.2195125,5.5307693
2.097,10.583694,0.06097561,6.8192596
2.1,5.005104,6.52439,7.1390305
2.103,8.46344,7.256098,8.369911
2.106,13.535522,0.79268295,9.7808
2.109,7.186577,20.731709,11.7026825
2.1119998,-4.7933273,29.268293,11.085251
2.1149998,-6.7473755,26.646341,9.785843
2.1179998,1.855751,19.146341,10.114487
2.1209998,2.326477,13.597561,9.774864
2.1239998,7.398285,7.378049,10.055412
2.1269999,12.532646,7.987805,11.678726
2.1299999,3.7423553,6.7073174,10.424622
2.133,7.832443,8.04878,10.734024
2.136,0.121147156,12.865854,9.564598
2.139,7.1124115,11.402439,10.336403
2.142,4.990753,17.5,11.1287155
2.1449997,8.482765,18.353659,12.733154
2.1479998,6.150757,25.0,14.155922
2.1509998,7.7896957,30.487806,16.332245
2.1539998,-3.6023788,31.890245,15.14946
2.1569998,3.0653,24.512196,15.075226
2.1599998,7.430252,17.987804,15.328873
2.1629999,3.9974365,21.219513,15.031998
2.166,-3.245346,16.463415,12.319771
2.169,7.0606995,16.585365,13.016434
2.172,12.895691,17.621952,15.184204
2.175,10.050201,21.158537,16.494438
2.1779997,12.889671,24.390244,18.613869
2.1809998,15.369652,29.573172,21.485802
2.1839998,14.300476,31.768293,23.609146
2.1869998,9.6323395,32.92683,24.109032
2.1929998,11.727074,34.7561,28.289692
2.1959999,3.4234085,35.670734,26.298706
2.199,-7.671852,29.817074,21.189941
2.202,-3.7352676,25.121952,17.841942
2.205,3.6462326,21.280489,16.802383
2.208,9.694008,21.768293,17.672134
2.211,6.8022614,26.280489,18.134521
2.2139997,-1.2680511,27.439026,16.519478
2.2169998,1.1333084,28.353659,16.067307
2.2199998,8.418358,30.54878,17.91079
2.2229998,11.280746,36.463417,20.771294
2.2259998,11.788055,39.32927,23.382317
2.2289999,4.109642,36.82927,22.99302
2.2319999,-5.199997,28.963415,19.278267
2.235,1.1622238,24.390244,17.608803
2.238,7.748314,23.719513,18.00589
2.241,5.9705276,21.95122,17.611061
2.244,6.639572,20.487804,17.30735
2.2499998,15.876694,20.060976,21.291374
2.2529998,18.75383,24.695122,23.720573
2.2559998,16.639755,22.987806,24.748299
2.2589998,14.016716,25.365854,25.126305
2.2619998,10.568878,23.963415,24.328468
2.2649999,7.973854,20.243902,22.58915
2.268,9.902351,17.134148,21.410492
2.271,12.341148,18.414635,21.337334
2.277,21.565292,25.243902,26.213058
2.2799997,19.512589,27.012196,27.849648
2.2829998,18.394165,27.743902,28.86081
2.2859998,12.669785,23.292683,27.550182
2.2889998,15.552391,16.463415,26.464516
2.2919998,13.047974,12.682927,24.52832
2.2949998,8.631409,5.182927,20.992172
2.2979999,-0.017692566,-3.7804878,14.983772
2.3009999,7.72554,-8.414635,11.9711
2.304,14.85408,-4.02439,12.159988
2.307,17.406578,13.658537,15.212212
2.31,18.795586,23.59756,19.093918
2.3129997,20.586777,24.207317,22.508118
2.3159997,16.135414,23.780489,23.817528
2.3189998,3.76046,21.158537,21.226135
2.3219998,7.2241745,15.365854,19.476753
2.3249998,13.913101,4.4512196,18.539902
2.3279998,13.231789,-2.9268293,16.731987
2.3309999,12.451927,-5.914634,14.812302
2.3339999,9.602783,-10.487805,12.069122
2.337,10.911301,-15.731708,9.715759
2.34,16.61705,-15.609756,9.478889
2.343,22.73497,-7.6219516,11.913918
2.346,24.55648,1.5243902,15.351547
2.3489997,16.864937,7.1951222,16.608688
2.3519998,6.6831665,6.585366,14.806282
2.3549998,8.378944,1.402439,13.257019
2.3579998,12.761917,-6.585366,12.239075
2.3609998,16.955269,-8.719512,12.30851
2.3639998,16.21109,-8.658537,12.173683
2.3669999,13.831047,-7.1951222,11.639603
2.37,17.265724,-3.7195122,12.581894
2.373,23.23034,2.9268293,15.6781845
2.376,23.99823,6.52439,18.624817
2.379,14.976967,4.268293,18.164902
2.3819997,4.7000427,-2.2560976,14.316551
2.3849998,5.610092,-5.2439027,11.328796
2.3879998,13.890427,-14.573171,10.092911
2.3909998,14.3127365,-23.414635,8.165848
2.3939998,8.425598,-26.341463,4.834633
2.3969998,6.178688,-29.573172,1.3755112
2.3999999,12.439331,-28.841465,0.5433731
2.4029999,24.866463,-21.036587,4.1600037
2.406,27.63216,-8.963415,9.089508
2.409,16.490623,-0.24390244,10.937836
2.412,9.976532,-3.5975611,10.180077
2.4149997,15.252464,-6.158537,10.669823
2.4179997,13.672989,-5.8536587,10.658997
2.4209998,11.48494,-4.268293,10.2821045
2.4239998,11.813362,-2.317073,10.337067
2.4269998,13.848785,-0.30487806,11.16407
2.4299998,18.494896,2.682927,13.366455
2.4329998,17.739494,5.609756,15.169807
2.4359999,10.5898285,4.3292685,14.476471
2.439,10.447899,3.2317073,13.787315
2.442,16.927994,6.4634147,15.377762
2.445,19.07225,12.621951,17.895226
2.4479997,17.041748,18.719513,20.00193
2.4509997,12.286232,15.426829,19.901176
2.4539998,12.717316,3.0487804,18.365929
2.4569998,7.2523193,-9.573171,14.202103
2.4599998,-0.31721497,-23.658537,7.360321
2.4629998,9.647842,-35.97561,3.3346634
2.4659998,12.458717,-38.719513,0.74274445
2.4689999,12.407974,-35.0,-0.7137375
2.472,17.951782,-29.207317,0.39117432
2.475,24.213905,-24.146341,3.4841156
2.478,28.18428,-24.207317,6.7985764
2.481,28.167057,-21.890244,9.539452
2.4839997,18.05436,-21.82927,8.937622
2.4869998,20.936607,-19.085367,9.592995
2.4899998,28.089622,-6.9512196,13.484543
2.4929998,22.262299,7.9268293,16.733398
2.4989998,10.997482,5.4268293,16.556595
2.5019999,15.034859,3.2317073,16.523712
2.5049999,17.27346,3.1707318,17.075233
2.508,18.07183,5.670732,18.008797
2.511,17.98146,4.634146,18.543694
2.514,18.265816,-0.4878049,18.362389
2.5169997,18.822334,-6.4634147,17.614067
2.5199997,10.439537,-16.95122,13.542725
2.5229998,17.49588,-27.134148,11.07827
2.5259998,18.778984,-33.963417,8.723145
2.5289998,11.2230835,-41.40244,4.0670853
2.5319998,0.90135956,-49.146343,-3.049881
2.5349998,-5.946617,-64.756096,-12.080261
2.5379999,3.797638,-76.34147,-17.688164
2.541,20.91761,-78.84147,-17.688057
2.544,27.321198,-74.63415,-15.482918
2.547,31.976955,-66.70732,-11.630508
2.5529997,20.176132,-51.036587,-16.196678
2.5559998,13.232101,-35.487804,-13.075485
2.5589998,12.370201,-18.841463,-8.876663
2.5619998,32.04802,-2.5609756,1.4269409
2.5649998,47.175888,-2.2560976,13.027763
2.5679998,44.006893,0.5487805,21.135384
2.5709999,26.416397,12.682927,24.086014
2.574,8.945686,23.414635,23.076584
2.577,11.881119,16.341463,22.196404
2.58,28.549355,8.902439,24.945526
2.5829997,30.223667,10.121951,27.569504
2.5859997,10.879936,4.2073174,23.714928
2.5889997,1.9050598,-7.682927,17.014183
2.5919998,11.53215,-18.963415,13.136269
2.5949998,22.747658,-27.37805,12.123894
2.5979998,23.08915,-34.32927,10.581421
2.6009998,23.716759,-44.32927,8.334244
2.6039999,23.359833,-53.841465,5.3714905
2.6069999,18.784172,-60.975613,1.0821381
2.61,15.029541,-65.79269,-3.6794968
2.613,3.9999847,-67.439026,-10.283913
2.616,-7.889206,-80.60976,-19.939392
2.6189997,-4.053749,-100.36585,-28.587967
2.6219997,11.758453,-113.17073,-32.486107
2.6249998,15.250633,-118.17074,-35.091797
2.6279998,16.893799,-118.35366,-36.61174
2.6309998,24.025291,-109.085365,-34.697037
2.6339998,27.622707,-86.89024,-29.521667
2.6369998,18.77353,-73.78049,-26.335114
2.6399999,12.387825,-48.963417,-22.489243
2.643,30.1604,-54.085365,-15.662598
2.646,40.86007,-51.52439,-7.499611
2.649,25.34179,-39.573174,-3.9904175
2.6519997,-7.1558456,-32.92683,-9.022957
2.6549997,6.683174,-31.280489,-8.926361
2.6579998,27.643715,-46.219513,-5.2884445
2.6609998,30.236256,-33.414635,-0.2950058
2.6639998,17.598824,-32.80488,0.18030548
2.6669998,7.7614746,-41.646343,-3.1560135
2.6699998,5.1868668,-49.32927,-7.2697754
2.6729999,7.3613434,-59.512196,-11.037849
2.6759999,13.472633,-71.95122,-13.810532
2.679,13.818733,-82.439026,-17.102165
2.682,12.215698,-88.04878,-20.665611
2.6849997,15.825233,-88.96342,-22.474396
2.6879997,20.245918,-81.585365,-21.720543
2.6909997,25.114906,-69.085365,-18.304276
2.6939998,25.777977,-57.439026,-14.124672
2.6969998,24.742767,-49.45122,-10.288467
2.6999998,20.274544,-44.817074,-8.027435
2.7029998,15.236397,-42.317074,-7.350891
2.7059999,11.392273,-45.0,-8.193245
2.7089999,9.203667,-53.170734,-10.424332
2.712,10.583115,-60.0,-12.581451
2.715,9.508125,-65.18293,-15.114441
2.7179997,7.8612595,-67.86585,-17.756691
2.7209997,8.802307,-69.81708,-19.712029
2.7239997,12.733925,-69.268295,-20.062103
2.7269998,14.684616,-61.15854,-18.780907
2.7299998,12.520981,-52.682926,-17.319855
2.7329998,8.467033,-50.975613,-17.078827
2.7359998,6.09037,-52.012196,-17.65129
2.7389998,2.093727,-54.207317,-19.394753
2.7419999,2.635643,-58.59756,-21.099709
2.745,6.601715,-62.19512,-21.782722
2.748,5.9721756,-62.560978,-22.497505
2.751,5.196144,-63.90244,-23.39795
2.7539997,5.636688,-65.243904,-24.11847
2.7599998,9.148499,-66.097565,-29.970596
2.7629998,7.626251,-64.268295,-28.332825
2.7689998,5.9280243,-59.69512,-33.01506
2.7719998,5.6219482,-56.40244,-30.104286
2.7749999,3.5621338,-52.743904,-28.023483
2.7779999,3.0396423,-49.69512,-26.233063
2.781,1.195137,-46.707317,-25.009834
2.784,0.22202301,-32.012196,-22.491096
2.7869997,-1.5550232,-48.963417,-23.24575
2.7899997,-1.0895767,-50.975613,-23.937408
2.7929997,-1.2870712,-52.682926,-24.716576
2.7959998,0.5391617,-53.841465,-24.963058
2.7989998,4.2658157,-54.939026,-24.312492
2.8019998,3.6153412,-55.670734,-24.0933
2.8049998,3.066101,-54.939026,-23.980705
2.814,-4.3114624,-59.45122,-36.66461
2.817,-5.249031,-61.890244,-36.323677
2.8199997,-1.3073196,-61.58537,-35.004402
2.8229997,5.290291,-60.670734,-32.191833
2.8259997,4.899849,-58.65854,-29.957588
2.8289998,3.9667282,-55.060978,-28.090965
2.8319998,0.887619,-52.682926,-27.210648
2.8349998,-5.275116,-51.646343,-28.033997
2.8379998,-6.715477,-53.109756,-29.20353
2.8409998,-6.4375687,-54.817074,-30.212036
2.8439999,-8.907677,-59.146343,-32.151054
2.847,-8.859222,-61.768295,-33.904457
2.85,-5.9249344,-63.78049,-34.690742
2.8529997,-6.426193,-63.292683,-35.339905
2.8559997,-1.7786407,-60.30488,-34.2277
2.8589997,1.5585403,-56.95122,-32.108345
2.8619998,3.2924728,-55.243904,-29.871567
2.8649998,0.17771149,-51.341465,-28.533134
2.8679998,-8.899216,-47.2561,-29.390121
2.8709998,-4.6794586,-48.780487,-29.116676
2.8739998,-7.2687073,-52.012196,-29.99955
2.8769999,-8.600891,-55.121952,-31.394096
